what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324348981519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324348993018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324348993831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324350881800
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324350882988
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1324350888722
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1324350888894
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1324350888972
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1324350889066
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1324350889191
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1324350889331
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1324350889362
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1324350889534
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1324350889675
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1324350889722
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1324350889769
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1324350889909
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1324350890050
stopped,bundle,com.instantiations.designer.rcp.databinding.emf,7.6.0.r36x201006240359,"com.instantiations.designer.rcp.databinding.emf",1324350890316
stopped,bundle,com.instantiations.designer.rcp.databinding,7.6.0.r36x201006240359,"com.instantiations.designer.rcp.databinding",1324350890472
stopped,bundle,com.instantiations.designer.core.databinding,7.6.0.r36x201006240339,"com.instantiations.designer.core.databinding",1324350890597
stopped,bundle,com.instantiations.designer.rcp.GroupLayout,7.6.0.r36x201006240359,"com.instantiations.designer.rcp.GroupLayout",1324350890691
stopped,bundle,com.instantiations.designer.rcp.nebula,7.6.0.r36x201006240359,"com.instantiations.designer.rcp.nebula",1324350890722
stopped,bundle,com.instantiations.designer.rcp.swing2swt,7.6.0.r36x201006240359,"com.instantiations.designer.rcp.swing2swt",1324350890800
stopped,bundle,com.instantiations.designer.xwt,7.6.0.r36x201006240350,"com.instantiations.designer.xwt",1324350890800
stopped,bundle,com.instantiations.designer.rcp,7.6.0.r36x201006240359,"com.instantiations.designer.rcp",1324350890800
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1324350890894
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1324350890894
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1324350891019
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1324350891144
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1324350891206
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1324350891675
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.600.v201008171516,"org.eclipse.jst.ws.axis.creation.ui",1324350891831
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1324350892034
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1324350892144
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1324350892237
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1324350892253
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1324350892253
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.1.v201103270854,"org.eclipse.jst.ws.cxf.creation.ui",1324350892362
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1324350892378
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.511.v201103082026,"org.eclipse.jst.ws.creation.ui",1324350892441
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.303.v201103082026,"org.eclipse.jst.ws.consumption.ui",1324350892487
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1324350892566
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1324350892597
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.502.v201101121843,"org.eclipse.jst.ejb.ui",1324350892784
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.405.v201104141500,"org.eclipse.jst.servlet.ui",1324350892940
stopped,bundle,org.eclipse.jst.jee.ui,1.0.305.v201105110300,"org.eclipse.jst.jee.ui",1324350893003
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1324350893065
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1324350893112
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1324350893253
stopped,bundle,com.adobe.flexbuilder.ajaxbridge,4.0.0.272416,"com.adobe.flexbuilder.ajaxbridge",1324350893253
stopped,bundle,com.adobe.flexbuilder.dcrad,4.0.0.272416,"com.adobe.flexbuilder.dcrad",1324350893253
stopped,bundle,com.adobe.flexbuilder.debug.ui,4.0.0.272416,"com.adobe.flexbuilder.debug.ui",1324350893253
stopped,bundle,com.adobe.flexbuilder.mxml.editor,4.0.0.272416,"com.adobe.flexbuilder.mxml.editor",1324350893253
stopped,bundle,com.adobe.flexbuilder.css.editor,4.0.0.272416,"com.adobe.flexbuilder.css.editor",1324350893456
stopped,bundle,com.adobe.flexbuilder.flashbridge,4.0.0.272416,"com.adobe.flexbuilder.flashbridge",1324350893456
stopped,bundle,com.adobe.flexbuilder.flexunit,4.0.0.272416,"com.adobe.flexbuilder.flexunit",1324350893456
stopped,bundle,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.as.editor",1324350893456
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1324351826146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324351904305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324351966450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324351993102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1324351993133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324351997211
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324352006225
opened,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324352006381
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324352006459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324352032454
started,bundle,com.adobe.flexide.launching,4.0.0.272416,"com.adobe.flexide.launching",1324352085867
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.ui",1324352085945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324352090976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324352092210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324352092210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324352092616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324352110550
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1324355184019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324355205096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324355346529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324355349513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324355764346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324355771533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324355775955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358535923
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358589718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358589765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358590656
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1324358612811
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1324358613514
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324358614670
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324358615999
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324358616670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358618108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358619014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358619295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358631686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358634014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358694059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358697043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358778321
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1324358799273
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1324358799288
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1324358800132
started,bundle,org.eclipse.jst.jee,1.0.303.v201103311600,"org.eclipse.jst.jee",1324358800648
opened,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324358800679
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324358800695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358816834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358816834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358817194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324358862363
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324358863332
opened,view,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.packageexplorer",1324358915704
activated,view,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.packageexplorer",1324358915767
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1324358916548
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324358919642
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324358922157
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324358922188
activated,view,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.packageexplorer",1324358923032
started,bundle,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui",1324358995622
started,bundle,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui",1324358995700
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1324358996232
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1324358996435
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1324358996466
started,bundle,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.ui",1324358996700
started,bundle,org.eclipse.jst.jsp.core,1.2.305.v201104281428,"org.eclipse.jst.jsp.core",1324358997169
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1324358997388
started,bundle,org.eclipse.xsd,2.6.0.v20100614-1136,"org.eclipse.xsd",1324358997403
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1324358997685
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1324358997794
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1324358997794
opened,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1324358997888
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1324358998013
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1324358999763
activated,view,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.packageexplorer",1324359003512
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1324359009028
activated,view,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.packageexplorer",1324359014590
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1324359022433
started,bundle,com.instantiations.designer.os,7.6.0.r36x201006240339,"com.instantiations.designer.os",1324359156319
started,bundle,com.instantiations.designer.os.win32,7.6.0.r36x201006240339,"com.instantiations.designer.os.win32",1324359156350
activated,view,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.packageexplorer",1324359174974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324359200661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324359548774
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1324359548789
activated,view,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.packageexplorer",1324359557867
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324359576835
started,bundle,com.instantiations.designer.xwt,7.6.0.r36x201006240350,"com.instantiations.designer.xwt",1324359577085
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1324359577413
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1324359578038
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1324359578179
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324359578226
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324359580913
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324359600772
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324359613521
started,bundle,com.adobe.flexbuilder.debug,4.0.0.272416,"com.adobe.flexbuilder.debug",1324359616068
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324359616178
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324359618271
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.debug",1324359620662
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1324359621256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324359623756
